"","pfCode","yr","period","periodDesc","aggrLevel","IsLeaf","rgCode","rgDesc","rtCode","rtTitle","rt3ISO","ptCode","ptTitle","pt3ISO","ptCode2","ptTitle2","pt3ISO2","cstCode","cstDesc","motCode","motDesc","cmdCode","cmdDescE","qtCode","qtDesc","qtAltCode","qtAltDesc","TradeQuantity","AltQuantity","NetWeight","GrossWeight","TradeValue","CIFValue","FOBValue","estCode"
"282","H5","2017",2017-01-01,"2017","6","1","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","13",NA,"13",NA,375,NA,NA,"0"
"283","H5","2017",2017-01-01,"2017","6","1","2","Export","320","Guatemala","GTM","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","88482",NA,"88482",NA,161364,NA,NA,"0"
"284","H5","2017",2017-01-01,"2017","6","1","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","46979",NA,"46979",NA,188000,NA,NA,"0"
"285","H5","2017",2017-01-01,"2017","6","1","2","Export","320","Guatemala","GTM","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","137432",NA,"137432",NA,324495,NA,NA,"0"
"286","H5","2017",2017-01-01,"2017","6","1","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","68",NA,"68",NA,657,NA,NA,"0"
"287","H5","2017",2017-01-01,"2017","6","1","2","Export","320","Guatemala","GTM","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","11298",NA,"11298",NA,586033,NA,NA,"0"
"288","H5","2017",2017-01-01,"2017","6","1","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","7957",NA,"7957",NA,159125,NA,NA,"0"
"289","H5","2017",2017-01-01,"2017","4","0","2","Export","320","Guatemala","GTM","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"4167",NA,29224,NA,NA,"2"
"290","H5","2017",2017-01-01,"2017","4","0","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"1087",NA,15830,NA,NA,"2"
"291","H5","2017",2017-01-01,"2017","6","1","2","Export","320","Guatemala","GTM","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","1","No Quantity",NA,"","0",NA,"26766",NA,384404,NA,NA,"2"
"292","H5","2017",2017-01-01,"2017","6","1","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","5","Number of items",NA,"","19864",NA,"3044",NA,65576,NA,NA,"0"
"293","H5","2017",2017-01-01,"2017","6","1","2","Export","320","Guatemala","GTM","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","1877",NA,"1877",NA,97654,NA,NA,"0"
"294","H5","2017",2017-01-01,"2017","6","1","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","122",NA,"122",NA,46821,NA,NA,"0"
"295","H5","2017",2017-01-01,"2017","6","1","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","2",NA,"500",NA,600,NA,NA,"0"
"296","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","5885248",NA,"5885248",NA,71894882,NA,NA,"0"
"297","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","1005622",NA,"1005622",NA,37016844,NA,NA,"0"
"298","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","33296722",NA,"33296722",NA,262669182,NA,NA,"0"
"299","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","326864",NA,"326864",NA,1107416,NA,NA,"0"
"300","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","15425047",NA,"15425047",NA,223165570,NA,NA,"0"
"301","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","177262",NA,"177262",NA,873537,NA,NA,"6"
"302","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","16445926",NA,"16445926",NA,390728052,NA,NA,"0"
"303","H5","2017",2017-01-01,"2017","4","0","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"9614810",NA,1102691627,NA,NA,"6"
"304","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","5","Number of items",NA,"","262214711",NA,"10005181",NA,1070967905,NA,NA,"4"
"305","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","22917056",NA,"22917056",NA,1035175140,NA,NA,"0"
"306","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","903082","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","5","Number of items",NA,"","11059",NA,NA,NA,109701513,NA,NA,"4"
"307","H5","2017",2017-01-01,"2017","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","2747",NA,"169487",NA,74333381,NA,NA,"4"
"308","H5","2017",2017-01-01,"2017","6","1","2","Export","352","Iceland","ISL","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","11",NA,"11",NA,1384,NA,NA,"0"
"309","H5","2017",2017-01-01,"2017","6","1","2","Export","352","Iceland","ISL","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","30",NA,"30",NA,2804,NA,NA,"0"
"310","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","21821",NA,"21821",NA,78372,NA,NA,"0"
"311","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","1756433",NA,"1756433",NA,2358627,NA,NA,"0"
"312","H5","2017",2017-01-01,"2017","6","1","2","Export","352","Iceland","ISL","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","1",NA,"1",NA,253,NA,NA,"0"
"313","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","81989",NA,"81989",NA,300184,NA,NA,"0"
"314","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","2944685",NA,"2944685",NA,63549322,NA,NA,"6"
"315","H5","2017",2017-01-01,"2017","6","1","2","Export","352","Iceland","ISL","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","5134",NA,"5134",NA,134331,NA,NA,"0"
"316","H5","2017",2017-01-01,"2017","4","0","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"319503",NA,10191855,NA,NA,"6"
"317","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","1","No Quantity",NA,"","0",NA,"3771695",NA,230855181,NA,NA,"6"
"318","H5","2017",2017-01-01,"2017","6","1","2","Export","352","Iceland","ISL","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","1","No Quantity",NA,"","0",NA,"2055",NA,58176,NA,NA,"2"
"319","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","806913",NA,"806913",NA,48945166,NA,NA,"6"
"320","H5","2017",2017-01-01,"2017","6","1","2","Export","352","Iceland","ISL","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","103",NA,"103",NA,17171,NA,NA,"0"
"321","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","903082","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","1","No Quantity",NA,"","0",NA,"17923",NA,7803467,NA,NA,"6"
"322","H5","2017",2017-01-01,"2017","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"1990",NA,998646,NA,NA,"6"
"323","H5","2017",2017-01-01,"2017","6","1","2","Export","372","Ireland","IRL","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","24823",NA,"24823",NA,50241,NA,NA,"0"
"324","H5","2017",2017-01-01,"2017","6","1","2","Export","364","Iran","IRN","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","2830",NA,"2830",NA,6205,NA,NA,"0"
"325","H5","2017",2017-01-01,"2017","6","1","2","Export","364","Iran","IRN","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","4277544",NA,"4277544",NA,12246986,NA,NA,"0"
"326","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","820943",NA,"820943",NA,8448969,NA,NA,"6"
"327","H5","2017",2017-01-01,"2017","6","1","2","Export","364","Iran","IRN","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","15315",NA,"15315",NA,37660,NA,NA,"0"
"328","H5","2017",2017-01-01,"2017","4","0","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"433491",NA,4997216,NA,NA,"2"
"329","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","1","No Quantity",NA,"","0",NA,"2832239",NA,55097385,NA,NA,"6"
"330","H5","2017",2017-01-01,"2017","6","1","2","Export","364","Iran","IRN","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","1","No Quantity",NA,"","0",NA,"5892",NA,30755,NA,NA,"2"
"331","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","550084",NA,"550084",NA,62204835,NA,NA,"0"
"332","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","903082","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","1","No Quantity",NA,"","0",NA,"1258057",NA,2862076,NA,NA,"2"
"333","H5","2017",2017-01-01,"2017","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"980",NA,45949,NA,NA,"2"
